,TEAM1_ABBR,TEAM2_ABBR,GAME_NO_TEAM1,GAME_NO_TEAM2,IS_TEAM1_HOME,IS_POST_SEASON,d_PTS_H2H_per_GAME_TEAM1,d_PTS_per_GAME_TEAM1,c_WIN_pct_TEAM1,c_WIN_pct_at_HOME_TEAM1,c_WIN_pct_at_AWAY_TEAM1,c_FGM_per_GAME_TEAM1,c_FGA_per_GAME_TEAM1,c_PTS_per_GAME_TEAM1,c_PTS_opp_per_GAME_TEAM1,c_OFF_EFF_TEAM1,c_DEF_EFF_TEAM1,r_WIN_pct_L3_TEAM1,r_WIN_pct_L8_TEAM1,d_PTS_per_GAME_TEAM2,c_WIN_pct_TEAM2,c_WIN_pct_at_HOME_TEAM2,c_WIN_pct_at_AWAY_TEAM2,c_FGM_per_GAME_TEAM2,c_FGA_per_GAME_TEAM2,c_PTS_per_GAME_TEAM2,c_PTS_opp_per_GAME_TEAM2,c_OFF_EFF_TEAM2,c_DEF_EFF_TEAM2,r_WIN_pct_L3_TEAM2,r_WIN_pct_L8_TEAM2
10,IND,MIA,77,77,0,1,-7.5,2.2333333333333334,0.6,0.6774193548387096,0.5172413793103449,42.15,88.55,109.33333333333333,107.1,113.42008586730404,111.10327313769753,0.0,0.0,3.283333333333333,0.6333333333333333,0.8620689655172413,0.41935483870967744,39.833333333333336,84.75,112.78333333333333,109.5,116.00550216136749,112.62836547956027,0.0,0.0
11,IND,MIA,78,78,1,1,-7.5,2.2333333333333334,0.6,0.6774193548387096,0.5172413793103449,42.15,88.55,109.33333333333333,107.1,113.42008586730404,111.10327313769753,0.0,0.0,3.283333333333333,0.6333333333333333,0.8620689655172413,0.41935483870967744,39.833333333333336,84.75,112.78333333333333,109.5,116.00550216136749,112.62836547956027,0.0,0.0
12,IND,MIA,79,79,0,1,-7.5,2.2333333333333334,0.6,0.6774193548387096,0.5172413793103449,42.15,88.55,109.33333333333333,107.1,113.42008586730404,111.10327313769753,0.0,0.0,3.283333333333333,0.6333333333333333,0.8620689655172413,0.41935483870967744,39.833333333333336,84.75,112.78333333333333,109.5,116.00550216136749,112.62836547956027,0.0,0.0
13,IND,MIA,80,80,1,1,-7.5,2.2333333333333334,0.6,0.6774193548387096,0.5172413793103449,42.15,88.55,109.33333333333333,107.1,113.42008586730404,111.10327313769753,0.0,0.0,3.283333333333333,0.6333333333333333,0.8620689655172413,0.41935483870967744,39.833333333333336,84.75,112.78333333333333,109.5,116.00550216136749,112.62836547956027,0.0,0.0
14,BOS,PHI,73,74,1,1,-2.5,6.796610169491525,0.6949152542372882,0.7931034482758621,0.6,41.28813559322034,89.27118644067797,113.35593220338983,106.55932203389831,115.85391541888119,108.90753083709721,0.0,0.0,2.0655737704918034,0.6065573770491803,0.9333333333333333,0.2903225806451613,40.704918032786885,87.75409836065573,109.06557377049181,107.0,112.82647603418448,110.68967519541893,0.0,0.0
15,BOS,PHI,74,75,1,1,-2.5,6.796610169491525,0.6949152542372882,0.7931034482758621,0.6,41.28813559322034,89.27118644067797,113.35593220338983,106.55932203389831,115.85391541888119,108.90753083709721,0.0,0.0,2.0655737704918034,0.6065573770491803,0.9333333333333333,0.2903225806451613,40.704918032786885,87.75409836065573,109.06557377049181,107.0,112.82647603418448,110.68967519541893,0.0,0.0
16,BOS,PHI,75,76,0,1,-2.5,6.796610169491525,0.6949152542372882,0.7931034482758621,0.6,41.28813559322034,89.27118644067797,113.35593220338983,106.55932203389831,115.85391541888119,108.90753083709721,0.0,0.0,2.0655737704918034,0.6065573770491803,0.9333333333333333,0.2903225806451613,40.704918032786885,87.75409836065573,109.06557377049181,107.0,112.82647603418448,110.68967519541893,0.0,0.0
17,BOS,PHI,76,77,0,1,-2.5,6.796610169491525,0.6949152542372882,0.7931034482758621,0.6,41.28813559322034,89.27118644067797,113.35593220338983,106.55932203389831,115.85391541888119,108.90753083709721,0.0,0.0,2.0655737704918034,0.6065573770491803,0.9333333333333333,0.2903225806451613,40.704918032786885,87.75409836065573,109.06557377049181,107.0,112.82647603418448,110.68967519541893,0.0,0.0
18,BOS,PHI,77,78,1,1,-2.5,6.796610169491525,0.6949152542372882,0.7931034482758621,0.6,41.28813559322034,89.27118644067797,113.35593220338983,106.55932203389831,115.85391541888119,108.90753083709721,0.0,0.0,2.0655737704918034,0.6065573770491803,0.9333333333333333,0.2903225806451613,40.704918032786885,87.75409836065573,109.06557377049181,107.0,112.82647603418448,110.68967519541893,0.0,0.0
19,BOS,PHI,78,79,0,1,-2.5,6.796610169491525,0.6949152542372882,0.7931034482758621,0.6,41.28813559322034,89.27118644067797,113.35593220338983,106.55932203389831,115.85391541888119,108.90753083709721,0.0,0.0,2.0655737704918034,0.6065573770491803,0.9333333333333333,0.2903225806451613,40.704918032786885,87.75409836065573,109.06557377049181,107.0,112.82647603418448,110.68967519541893,0.0,0.0
20,BOS,PHI,79,80,1,1,-2.5,6.796610169491525,0.6949152542372882,0.7931034482758621,0.6,41.28813559322034,89.27118644067797,113.35593220338983,106.55932203389831,115.85391541888119,108.90753083709721,0.0,0.0,2.0655737704918034,0.6065573770491803,0.9333333333333333,0.2903225806451613,40.704918032786885,87.75409836065573,109.06557377049181,107.0,112.82647603418448,110.68967519541893,0.0,0.0
21,TOR,BKN,73,73,1,1,4.5,6.366666666666666,0.7,0.71875,0.6785714285714286,40.68333333333333,88.83333333333333,112.8,106.43333333333334,114.62892746346509,108.15903232589952,0.0,0.0,-0.5932203389830508,0.4406779661016949,0.5517241379310345,0.3333333333333333,40.08474576271186,90.22033898305085,110.64406779661017,111.23728813559322,110.16070502851218,110.75133380853637,0.0,0.0
22,TOR,BKN,74,74,1,1,4.5,6.366666666666666,0.7,0.71875,0.6785714285714286,40.68333333333333,88.83333333333333,112.8,106.43333333333334,114.62892746346509,108.15903232589952,0.0,0.0,-0.5932203389830508,0.4406779661016949,0.5517241379310345,0.3333333333333333,40.08474576271186,90.22033898305085,110.64406779661017,111.23728813559322,110.16070502851218,110.75133380853637,0.0,0.0
23,TOR,BKN,75,75,0,1,4.5,6.366666666666666,0.7,0.71875,0.6785714285714286,40.68333333333333,88.83333333333333,112.8,106.43333333333334,114.62892746346509,108.15903232589952,0.0,0.0,-0.5932203389830508,0.4406779661016949,0.5517241379310345,0.3333333333333333,40.08474576271186,90.22033898305085,110.64406779661017,111.23728813559322,110.16070502851218,110.75133380853637,0.0,0.0
24,TOR,BKN,76,76,0,1,4.5,6.366666666666666,0.7,0.71875,0.6785714285714286,40.68333333333333,88.83333333333333,112.8,106.43333333333334,114.62892746346509,108.15903232589952,0.0,0.0,-0.5932203389830508,0.4406779661016949,0.5517241379310345,0.3333333333333333,40.08474576271186,90.22033898305085,110.64406779661017,111.23728813559322,110.16070502851218,110.75133380853637,0.0,0.0
25,TOR,BKN,77,77,1,1,4.5,6.366666666666666,0.7,0.71875,0.6785714285714286,40.68333333333333,88.83333333333333,112.8,106.43333333333334,114.62892746346509,108.15903232589952,0.0,0.0,-0.5932203389830508,0.4406779661016949,0.5517241379310345,0.3333333333333333,40.08474576271186,90.22033898305085,110.64406779661017,111.23728813559322,110.16070502851218,110.75133380853637,0.0,0.0
26,TOR,BKN,78,78,0,1,4.5,6.366666666666666,0.7,0.71875,0.6785714285714286,40.68333333333333,88.83333333333333,112.8,106.43333333333334,114.62892746346509,108.15903232589952,0.0,0.0,-0.5932203389830508,0.4406779661016949,0.5517241379310345,0.3333333333333333,40.08474576271186,90.22033898305085,110.64406779661017,111.23728813559322,110.16070502851218,110.75133380853637,0.0,0.0
27,TOR,BKN,79,79,1,1,4.5,6.366666666666666,0.7,0.71875,0.6785714285714286,40.68333333333333,88.83333333333333,112.8,106.43333333333334,114.62892746346509,108.15903232589952,0.0,0.0,-0.5932203389830508,0.4406779661016949,0.5517241379310345,0.3333333333333333,40.08474576271186,90.22033898305085,110.64406779661017,111.23728813559322,110.16070502851218,110.75133380853637,0.0,0.0
28,LAL,POR,72,75,1,1,7.7,7.406779661016949,0.7796610169491526,0.75,0.8064516129032258,43.067796610169495,88.62711864406779,114.50847457627118,107.10169491525424,115.82455562870308,108.3326475751591,0.0,0.0,-2.360655737704918,0.4262295081967213,0.5517241379310345,0.3125,41.67213114754098,91.21311475409836,113.04918032786885,115.40983606557377,114.23222164973592,116.61758126655175,0.0,0.0
29,LAL,POR,73,76,1,1,7.7,7.406779661016949,0.7796610169491526,0.75,0.8064516129032258,43.067796610169495,88.62711864406779,114.50847457627118,107.10169491525424,115.82455562870308,108.3326475751591,0.0,0.0,-2.360655737704918,0.4262295081967213,0.5517241379310345,0.3125,41.67213114754098,91.21311475409836,113.04918032786885,115.40983606557377,114.23222164973592,116.61758126655175,0.0,0.0
30,LAL,POR,74,77,0,1,7.7,7.406779661016949,0.7796610169491526,0.75,0.8064516129032258,43.067796610169495,88.62711864406779,114.50847457627118,107.10169491525424,115.82455562870308,108.3326475751591,0.0,0.0,-2.360655737704918,0.4262295081967213,0.5517241379310345,0.3125,41.67213114754098,91.21311475409836,113.04918032786885,115.40983606557377,114.23222164973592,116.61758126655175,0.0,0.0
31,LAL,POR,75,78,0,1,7.7,7.406779661016949,0.7796610169491526,0.75,0.8064516129032258,43.067796610169495,88.62711864406779,114.50847457627118,107.10169491525424,115.82455562870308,108.3326475751591,0.0,0.0,-2.360655737704918,0.4262295081967213,0.5517241379310345,0.3125,41.67213114754098,91.21311475409836,113.04918032786885,115.40983606557377,114.23222164973592,116.61758126655175,0.0,0.0
32,LAL,POR,76,79,1,1,7.7,7.406779661016949,0.7796610169491526,0.75,0.8064516129032258,43.067796610169495,88.62711864406779,114.50847457627118,107.10169491525424,115.82455562870308,108.3326475751591,0.0,0.0,-2.360655737704918,0.4262295081967213,0.5517241379310345,0.3125,41.67213114754098,91.21311475409836,113.04918032786885,115.40983606557377,114.23222164973592,116.61758126655175,0.0,0.0
33,LAL,POR,77,80,0,1,7.7,7.406779661016949,0.7796610169491526,0.75,0.8064516129032258,43.067796610169495,88.62711864406779,114.50847457627118,107.10169491525424,115.82455562870308,108.3326475751591,0.0,0.0,-2.360655737704918,0.4262295081967213,0.5517241379310345,0.3125,41.67213114754098,91.21311475409836,113.04918032786885,115.40983606557377,114.23222164973592,116.61758126655175,0.0,0.0
34,LAL,POR,78,81,1,1,7.7,7.406779661016949,0.7796610169491526,0.75,0.8064516129032258,43.067796610169495,88.62711864406779,114.50847457627118,107.10169491525424,115.82455562870308,108.3326475751591,0.0,0.0,-2.360655737704918,0.4262295081967213,0.5517241379310345,0.3125,41.67213114754098,91.21311475409836,113.04918032786885,115.40983606557377,114.23222164973592,116.61758126655175,0.0,0.0
35,HOU,OKC,73,73,1,1,-7.3,4.745762711864407,0.6610169491525424,0.7241379310344828,0.6,41.40677966101695,90.98305084745763,118.8135593220339,114.0677966101695,116.6802488468463,112.01969682443303,0.0,0.0,2.35,0.6166666666666667,0.625,0.6071428571428571,40.266666666666666,85.26666666666667,110.83333333333333,108.48333333333333,114.62456370271332,112.19417821668587,0.0,0.0
36,HOU,OKC,74,74,1,1,-7.3,4.745762711864407,0.6610169491525424,0.7241379310344828,0.6,41.40677966101695,90.98305084745763,118.8135593220339,114.0677966101695,116.6802488468463,112.01969682443303,0.0,0.0,2.35,0.6166666666666667,0.625,0.6071428571428571,40.266666666666666,85.26666666666667,110.83333333333333,108.48333333333333,114.62456370271332,112.19417821668587,0.0,0.0
37,HOU,OKC,75,75,0,1,-7.3,4.745762711864407,0.6610169491525424,0.7241379310344828,0.6,41.40677966101695,90.98305084745763,118.8135593220339,114.0677966101695,116.6802488468463,112.01969682443303,0.0,0.0,2.35,0.6166666666666667,0.625,0.6071428571428571,40.266666666666666,85.26666666666667,110.83333333333333,108.48333333333333,114.62456370271332,112.19417821668587,0.0,0.0
38,HOU,OKC,76,76,0,1,-7.3,4.745762711864407,0.6610169491525424,0.7241379310344828,0.6,41.40677966101695,90.98305084745763,118.8135593220339,114.0677966101695,116.6802488468463,112.01969682443303,0.0,0.0,2.35,0.6166666666666667,0.625,0.6071428571428571,40.266666666666666,85.26666666666667,110.83333333333333,108.48333333333333,114.62456370271332,112.19417821668587,0.0,0.0
39,HOU,OKC,77,77,1,1,-7.3,4.745762711864407,0.6610169491525424,0.7241379310344828,0.6,41.40677966101695,90.98305084745763,118.8135593220339,114.0677966101695,116.6802488468463,112.01969682443303,0.0,0.0,2.35,0.6166666666666667,0.625,0.6071428571428571,40.266666666666666,85.26666666666667,110.83333333333333,108.48333333333333,114.62456370271332,112.19417821668587,0.0,0.0
40,HOU,OKC,78,78,0,1,-7.3,4.745762711864407,0.6610169491525424,0.7241379310344828,0.6,41.40677966101695,90.98305084745763,118.8135593220339,114.0677966101695,116.6802488468463,112.01969682443303,0.0,0.0,2.35,0.6166666666666667,0.625,0.6071428571428571,40.266666666666666,85.26666666666667,110.83333333333333,108.48333333333333,114.62456370271332,112.19417821668587,0.0,0.0
41,HOU,OKC,79,79,1,1,-7.3,4.745762711864407,0.6610169491525424,0.7241379310344828,0.6,41.40677966101695,90.98305084745763,118.8135593220339,114.0677966101695,116.6802488468463,112.01969682443303,0.0,0.0,2.35,0.6166666666666667,0.625,0.6071428571428571,40.266666666666666,85.26666666666667,110.83333333333333,108.48333333333333,114.62456370271332,112.19417821668587,0.0,0.0
42,DEN,UTA,74,73,1,1,4.5,3.5,0.6833333333333333,0.7741935483870968,0.5862068965517241,41.88333333333333,89.1,110.9,107.4,115.14392887282297,111.50999063066894,0.0,0.0,3.0508474576271185,0.6271186440677966,0.7,0.5517241379310345,40.20338983050848,84.89830508474576,111.28813559322033,108.23728813559322,115.29667664616822,112.13593924191751,0.0,0.0
43,DEN,UTA,75,74,1,1,4.5,3.5,0.6833333333333333,0.7741935483870968,0.5862068965517241,41.88333333333333,89.1,110.9,107.4,115.14392887282297,111.50999063066894,0.0,0.0,3.0508474576271185,0.6271186440677966,0.7,0.5517241379310345,40.20338983050848,84.89830508474576,111.28813559322033,108.23728813559322,115.29667664616822,112.13593924191751,0.0,0.0
44,DEN,UTA,76,75,0,1,4.5,3.5,0.6833333333333333,0.7741935483870968,0.5862068965517241,41.88333333333333,89.1,110.9,107.4,115.14392887282297,111.50999063066894,0.0,0.0,3.0508474576271185,0.6271186440677966,0.7,0.5517241379310345,40.20338983050848,84.89830508474576,111.28813559322033,108.23728813559322,115.29667664616822,112.13593924191751,0.0,0.0
45,DEN,UTA,77,76,0,1,4.5,3.5,0.6833333333333333,0.7741935483870968,0.5862068965517241,41.88333333333333,89.1,110.9,107.4,115.14392887282297,111.50999063066894,0.0,0.0,3.0508474576271185,0.6271186440677966,0.7,0.5517241379310345,40.20338983050848,84.89830508474576,111.28813559322033,108.23728813559322,115.29667664616822,112.13593924191751,0.0,0.0
46,DEN,UTA,78,77,1,1,4.5,3.5,0.6833333333333333,0.7741935483870968,0.5862068965517241,41.88333333333333,89.1,110.9,107.4,115.14392887282297,111.50999063066894,0.0,0.0,3.0508474576271185,0.6271186440677966,0.7,0.5517241379310345,40.20338983050848,84.89830508474576,111.28813559322033,108.23728813559322,115.29667664616822,112.13593924191751,0.0,0.0
47,DEN,UTA,79,78,0,1,4.5,3.5,0.6833333333333333,0.7741935483870968,0.5862068965517241,41.88333333333333,89.1,110.9,107.4,115.14392887282297,111.50999063066894,0.0,0.0,3.0508474576271185,0.6271186440677966,0.7,0.5517241379310345,40.20338983050848,84.89830508474576,111.28813559322033,108.23728813559322,115.29667664616822,112.13593924191751,0.0,0.0
48,DEN,UTA,80,79,1,1,4.5,3.5,0.6833333333333333,0.7741935483870968,0.5862068965517241,41.88333333333333,89.1,110.9,107.4,115.14392887282297,111.50999063066894,0.0,0.0,3.0508474576271185,0.6271186440677966,0.7,0.5517241379310345,40.20338983050848,84.89830508474576,111.28813559322033,108.23728813559322,115.29667664616822,112.13593924191751,0.0,0.0
49,LAC,DAL,73,76,1,1,9.0,6.2,0.6833333333333333,0.8064516129032258,0.5517241379310345,41.78333333333333,89.88333333333334,116.21666666666667,110.01666666666667,115.79941820299761,109.62167783708408,0.0,0.0,6.147540983606557,0.6065573770491803,0.5333333333333333,0.6774193548387096,41.557377049180324,89.80327868852459,116.55737704918033,110.40983606557377,119.64244174776101,113.33218638131792,0.0,0.0
50,LAC,DAL,74,77,1,1,9.0,6.2,0.6833333333333333,0.8064516129032258,0.5517241379310345,41.78333333333333,89.88333333333334,116.21666666666667,110.01666666666667,115.79941820299761,109.62167783708408,0.0,0.0,6.147540983606557,0.6065573770491803,0.5333333333333333,0.6774193548387096,41.557377049180324,89.80327868852459,116.55737704918033,110.40983606557377,119.64244174776101,113.33218638131792,0.0,0.0
51,LAC,DAL,75,78,0,1,9.0,6.2,0.6833333333333333,0.8064516129032258,0.5517241379310345,41.78333333333333,89.88333333333334,116.21666666666667,110.01666666666667,115.79941820299761,109.62167783708408,0.0,0.0,6.147540983606557,0.6065573770491803,0.5333333333333333,0.6774193548387096,41.557377049180324,89.80327868852459,116.55737704918033,110.40983606557377,119.64244174776101,113.33218638131792,0.0,0.0
52,LAC,DAL,76,79,0,1,9.0,6.2,0.6833333333333333,0.8064516129032258,0.5517241379310345,41.78333333333333,89.88333333333334,116.21666666666667,110.01666666666667,115.79941820299761,109.62167783708408,0.0,0.0,6.147540983606557,0.6065573770491803,0.5333333333333333,0.6774193548387096,41.557377049180324,89.80327868852459,116.55737704918033,110.40983606557377,119.64244174776101,113.33218638131792,0.0,0.0
53,LAC,DAL,77,80,1,1,9.0,6.2,0.6833333333333333,0.8064516129032258,0.5517241379310345,41.78333333333333,89.88333333333334,116.21666666666667,110.01666666666667,115.79941820299761,109.62167783708408,0.0,0.0,6.147540983606557,0.6065573770491803,0.5333333333333333,0.6774193548387096,41.557377049180324,89.80327868852459,116.55737704918033,110.40983606557377,119.64244174776101,113.33218638131792,0.0,0.0
54,LAC,DAL,78,81,0,1,9.0,6.2,0.6833333333333333,0.8064516129032258,0.5517241379310345,41.78333333333333,89.88333333333334,116.21666666666667,110.01666666666667,115.79941820299761,109.62167783708408,0.0,0.0,6.147540983606557,0.6065573770491803,0.5333333333333333,0.6774193548387096,41.557377049180324,89.80327868852459,116.55737704918033,110.40983606557377,119.64244174776101,113.33218638131792,0.0,0.0
55,LAC,DAL,79,82,1,1,9.0,6.2,0.6833333333333333,0.8064516129032258,0.5517241379310345,41.78333333333333,89.88333333333334,116.21666666666667,110.01666666666667,115.79941820299761,109.62167783708408,0.0,0.0,6.147540983606557,0.6065573770491803,0.5333333333333333,0.6774193548387096,41.557377049180324,89.80327868852459,116.55737704918033,110.40983606557377,119.64244174776101,113.33218638131792,0.0,0.0
